physician_id,npi,first_name,last_name,specialty,territory_id,city,state,years_in_practice,medical_school,total_trx_2024,total_trx_2023,yoy_growth_pct,brand_trx,brand_share_pct,volume_decile,growth_decile,brand_decile,composite_score,tier,opportunity_score,priority_bucket,rank_in_terr
PH-0548,2866464911,Linda,Garcia,Cardiology,T-005,New Sarahville,NM,34,"Walton, Ho and Garcia Medical School",34.0,28.0,21.428571428571427,14.0,41.17647058823529,7,8,8,7.6,Gold,8.0,A (Protect - Weekly),5.0
PH-0549,7890463378,Patrick,Gonzalez,Endocrinology,T-015,Sampsonstad,WY,36,Gutierrez-Hoover Medical School,14.0,12.0,16.666666666666664,4.0,28.57142857142857,4,8,6,5.8,Bronze,7.0,B (Grow - Bi-weekly),31.0
PH-0550,6053844446,Emily,Smith,Neurology,T-023,Johnsontown,FL,6,Randall-Stone Medical School,257.0,304.0,-15.460526315789474,62.0,24.12451361867704,10,3,5,6.4,Silver,4.0,C (Retain - Monthly),28.0
PH-0551,9552963863,Christina,Long,Rheumatology,T-021,Port Sarahchester,DC,23,"Myers, Chandler and Powell Medical School",39.0,41.0,-4.878048780487805,11.0,28.205128205128204,7,4,6,5.8,Bronze,5.0,C (Retain - Monthly),28.0
PH-0552,5826312819,Kristen,Cameron,Family Practice,T-016,Maryburgh,MD,15,Davis Inc Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),30.0
PH-0553,6092098196,Anthony,Gross,Internal Medicine,T-011,Waltersstad,HI,15,Delgado and Sons Medical School,14.0,19.0,-26.31578947368421,4.0,28.57142857142857,4,2,6,4.0,Bronze,4.0,D (Monitor - Quarterly),38.0
PH-0554,4383640412,Courtney,Little,Internal Medicine,T-013,North Stephenville,CT,22,Campbell and Sons Medical School,10.0,7.0,42.85714285714285,0.0,0.0,4,9,1,4.6,Bronze,5.0,D (Monitor - Quarterly),41.0
PH-0555,1175361706,Charles,Chung,Internal Medicine,T-014,East Gracefurt,FM,4,Schultz-Hayes Medical School,5.0,36.0,-86.11111111111111,1.0,20.0,2,1,4,2.3,Bronze,2.5,D (Monitor - Quarterly),35.0
PH-0556,2240299015,Victoria,Webb,Internal Medicine,T-027,East Aimeeview,DE,29,Obrien PLC Medical School,22.0,18.0,22.22222222222222,13.0,59.09090909090909,6,8,10,7.800000000000001,Platinum,9.0,B (Grow - Bi-weekly),2.0
PH-0557,882351305,Dillon,Miller,Oncology,T-035,West Joshua,ID,8,Bailey PLC Medical School,28.0,21.0,33.33333333333333,8.0,28.57142857142857,6,8,6,6.6000000000000005,Silver,7.0,B (Grow - Bi-weekly),21.0
PH-0558,4776863423,Gloria,Clay,Internal Medicine,T-036,Suzanneville,OR,30,"Collins, Bauer and Mckay Medical School",16.0,13.0,23.07692307692308,7.0,43.75,5,8,8,6.800000000000001,Silver,8.0,B (Grow - Bi-weekly),15.0
PH-0559,7676945919,Patrick,Gonzalez,Gastroenterology,T-013,Nathanielland,NV,4,Preston PLC Medical School,3.0,5.0,-40.0,0.0,0.0,2,2,1,1.7,Bronze,1.5,D (Monitor - Quarterly),64.0
PH-0560,4964985601,Hector,Morris,Oncology,T-030,West John,IL,11,"Watson, Thomas and Edwards Medical School",21.0,18.0,16.666666666666664,6.0,28.57142857142857,5,8,6,6.2,Silver,7.0,B (Grow - Bi-weekly),20.0
PH-0561,505379538,Carl,Campbell,Internal Medicine,T-010,New Jeff,OH,39,Moran-Shah Medical School,116.0,117.0,-0.8547008547008548,35.0,30.17241379310345,9,5,6,6.9,Silver,5.5,C (Retain - Monthly),11.0
PH-0562,1966553307,Victor,Mooney,Endocrinology,T-007,Wilsonmouth,GA,36,"Murphy, Reyes and Ray Medical School",42.0,35.0,20.0,9.0,21.428571428571427,7,8,4,6.4,Silver,6.0,A (Protect - Weekly),16.0
PH-0563,4090742608,Samantha,Williams,Family Practice,T-007,North Terrychester,VA,1,Hill-Molina Medical School,12.0,12.0,0.0,8.0,66.66666666666666,4,5,10,6.1,Silver,7.5,B (Grow - Bi-weekly),22.0
PH-0564,6185790647,Trevor,Davidson,Family Practice,T-013,Port Nathanielville,AK,22,Williams Inc Medical School,307.0,307.0,0.0,111.0,36.15635179153095,10,5,7,7.6,Gold,6.0,A (Protect - Weekly),11.0
PH-0565,2156321358,Veronica,Villa,Oncology,T-022,West Nicoleton,DE,28,Valentine Inc Medical School,176.0,176.0,0.0,45.0,25.568181818181817,10,5,5,7.0,Gold,5.0,C (Retain - Monthly),9.0
PH-0566,4596422971,David,Atkins,Internal Medicine,T-009,Walshville,NC,15,"Allen, Woods and Henry Medical School",6.0,9.0,-33.33333333333333,3.0,50.0,3,2,9,4.5,Bronze,5.5,D (Monitor - Quarterly),36.0
PH-0567,4573144158,Mary,Sanchez,Neurology,T-008,Lake Christian,NM,24,Lewis Ltd Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),54.0
PH-0568,3763715398,Willie,Edwards,Family Practice,T-026,Jeanetteberg,PR,27,"Garcia, Anderson and Rangel Medical School",85.0,57.0,49.122807017543856,33.0,38.82352941176471,9,9,8,8.7,Platinum,8.5,A (Protect - Weekly),1.0
PH-0569,6798363146,Frank,Parker,Hematology,T-024,East Stevenville,WA,19,Allen Group Medical School,92.0,83.0,10.843373493975903,19.0,20.65217391304348,9,7,4,6.9,Silver,5.5,C (Retain - Monthly),12.0
PH-0570,2407875418,Christopher,Reynolds,Geriatrics,T-039,South Wayne,NY,10,Brown-Nelson Medical School,457.0,460.0,-0.6521739130434783,107.0,23.413566739606125,10,5,4,6.7,Silver,4.5,C (Retain - Monthly),11.0
PH-0571,1066343629,Joshua,Lawson,Oncology,T-019,Rodriguezton,SD,36,Haley and Sons Medical School,124.0,151.0,-17.880794701986755,35.0,28.225806451612907,9,3,6,6.3,Silver,4.5,C (Retain - Monthly),31.0
PH-0572,1009431814,Jeremy,Oliver,Internal Medicine,T-005,Myersville,IN,35,"Holloway, Holt and Simpson Medical School",41.0,32.0,28.125,2.0,4.878048780487805,7,8,3,6.1,Silver,5.5,C (Retain - Monthly),23.0
PH-0573,2354940128,Rebecca,Howell,Geriatrics,T-033,Melissabury,GA,21,Maldonado-Jackson Medical School,27.0,18.0,50.0,4.0,14.814814814814811,6,9,3,6.0,Silver,6.0,B (Grow - Bi-weekly),25.0
PH-0574,5720765024,Nicole,Jackson,Cardiology,T-037,New Michaelfort,OR,15,Freeman and Sons Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),56.0
PH-0575,7100943882,Kari,Rowe,Internal Medicine,T-007,West Lindamouth,NV,32,Navarro-Fritz Medical School,10.0,10.0,0.0,0.0,0.0,4,5,1,3.4,Bronze,3.0,D (Monitor - Quarterly),43.0
PH-0576,4745705458,Kim,Vincent,Neurology,T-009,Rodriguezhaven,VA,14,"Smith, Irwin and Chase Medical School",19.0,17.0,11.76470588235294,9.0,47.368421052631575,5,7,9,6.799999999999999,Silver,8.0,B (Grow - Bi-weekly),12.0
PH-0577,2570396531,James,Blevins,Neurology,T-025,West Natalieside,MH,2,Archer-Liu Medical School,32.0,39.0,-17.94871794871795,4.0,12.5,7,3,3,4.6,Bronze,3.0,C (Retain - Monthly),36.0
PH-0578,2455696443,Blake,Meyer,Internal Medicine,T-007,Maryville,NE,21,Knight-Sparks Medical School,36.0,25.0,44.0,11.0,30.55555555555556,7,9,6,7.3,Gold,7.5,A (Protect - Weekly),7.0
PH-0579,5410727284,Cindy,Beck,Pulmonology,T-039,Tommyland,AS,11,Smith-Williams Medical School,63.0,49.0,28.57142857142857,13.0,20.634920634920636,8,8,4,6.8,Silver,6.0,A (Protect - Weekly),9.0
PH-0580,4910740650,Brendan,Taylor,General Practice,T-019,Kristenhaven,TN,4,"Moore, Miller and Nelson Medical School",9.0,7.0,28.57142857142857,6.0,66.66666666666666,3,8,10,6.6,Silver,9.0,B (Grow - Bi-weekly),27.0
PH-0581,3691430753,Lisa,Walsh,Gastroenterology,T-032,Rossville,MH,39,Mora-Harper Medical School,24.0,24.0,0.0,10.0,41.66666666666667,6,5,8,6.300000000000001,Silver,6.5,B (Grow - Bi-weekly),26.0
PH-0582,2965923426,Angela,Turner,Hematology,T-036,West Ashleymouth,ND,40,Bennett Group Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),56.0
PH-0583,1287585756,Steven,Ali,Neurology,T-036,Johnsonside,AK,3,Davis-Taylor Medical School,7.0,19.0,-63.1578947368421,4.0,57.14285714285714,3,1,10,4.5,Bronze,5.5,D (Monitor - Quarterly),41.0
PH-0584,4398529894,Brian,Bruce,Family Practice,T-033,South Elizabeth,NH,6,"Stevens, Brown and Brown Medical School",76.0,72.0,5.555555555555555,28.0,36.84210526315789,8,7,7,7.4,Gold,7.0,A (Protect - Weekly),4.0
PH-0585,1591497501,Joy,Craig,Family Practice,T-004,Lake Jamieberg,OH,13,"Coffey, Taylor and Jacobson Medical School",67.0,40.0,67.5,28.0,41.7910447761194,8,9,8,8.3,Platinum,8.5,A (Protect - Weekly),5.0
PH-0586,2440793110,Eric,Hobbs,Endocrinology,T-002,East Jamesfort,AK,5,"Wallace, Brown and Martinez Medical School",1327.0,1396.0,-4.9426934097421205,296.0,22.30595327807084,10,4,4,6.4,Silver,4.0,C (Retain - Monthly),24.0
PH-0587,6723849791,Ryan,Fields,Cardiology,T-032,East Lori,TN,21,Jackson Ltd Medical School,9.0,14.0,-35.714285714285715,5.0,55.55555555555556,3,2,10,4.800000000000001,Bronze,6.0,B (Grow - Bi-weekly),40.0
PH-0588,8377441975,Elizabeth,Myers,Internal Medicine,T-008,South Robertchester,FL,3,Campbell Inc Medical School,34.0,16.0,112.5,12.0,35.294117647058826,7,10,7,7.9,Platinum,8.5,A (Protect - Weekly),5.0
PH-0589,9609409705,Sydney,Mcdonald,Endocrinology,T-003,Hillburgh,MI,22,"Foley, Gordon and Bailey Medical School",5.0,14.0,-64.28571428571429,0.0,0.0,2,1,1,1.4,Bronze,1.0,D (Monitor - Quarterly),49.0
PH-0590,8681225957,Jennifer,Buchanan,Pulmonology,T-023,Kristenport,MO,2,Hendricks Ltd Medical School,12.0,16.0,-25.0,0.0,0.0,4,2,1,2.5,Bronze,1.5,D (Monitor - Quarterly),69.0
PH-0591,7679298842,Heidi,Chapman,Family Practice,T-035,Breannafurt,CA,34,Johnson Ltd Medical School,139.0,138.0,0.7246376811594203,45.0,32.37410071942446,9,6,6,7.2,Gold,6.0,A (Protect - Weekly),10.0
PH-0592,2311775331,Rachel,Thompson,Family Practice,T-008,Camposchester,CA,22,Salazar Inc Medical School,72.0,36.0,100.0,20.0,27.77777777777778,8,10,5,7.7,Gold,7.5,A (Protect - Weekly),7.0
PH-0593,175902517,Nicholas,Zhang,Nephrology,T-036,East Johnny,NV,5,"Mitchell, Harris and Martin Medical School",127.0,141.0,-9.929078014184398,21.0,16.535433070866144,9,4,3,5.699999999999999,Bronze,3.5,C (Retain - Monthly),31.0
PH-0594,8319013020,Michael,Russell,Internal Medicine,T-031,West Jacobhaven,NM,16,Collier PLC Medical School,5.0,10.0,-50.0,2.0,40.0,2,1,8,3.5,Bronze,4.5,D (Monitor - Quarterly),41.0
PH-0595,7855982176,Colleen,Sawyer,Family Practice,T-030,East Kimberlyport,CT,16,Jimenez Inc Medical School,174.0,138.0,26.08695652173913,67.0,38.50574712643678,10,8,8,8.8,Platinum,8.0,A (Protect - Weekly),2.0
PH-0596,9850344651,Monique,Moore,Cardiology,T-016,Charlesshire,IA,12,"Frederick, Porter and Ross Medical School",1.0,0.0,0.0,1.0,100.0,1,5,10,4.9,Bronze,7.5,B (Grow - Bi-weekly),21.0
PH-0597,819740056,Jose,Cook,General Practice,T-003,East Jamesmouth,WV,16,"Gaines, Brown and Snyder Medical School",123.0,159.0,-22.641509433962263,30.0,24.390243902439025,9,3,5,6.0,Silver,4.0,C (Retain - Monthly),27.0
PH-0598,9905169918,Timothy,Anderson,Family Practice,T-023,North Austinhaven,IN,28,"Bell, Woods and Harrington Medical School",15.0,9.0,66.66666666666666,7.0,46.66666666666666,5,9,9,7.399999999999999,Gold,9.0,B (Grow - Bi-weekly),15.0
PH-0599,3000389608,Timothy,Hughes,General Practice,T-005,Dominguezchester,UT,20,Dunn-Wilson Medical School,11.0,9.0,22.22222222222222,2.0,18.181818181818183,4,8,4,5.2,Bronze,6.0,B (Grow - Bi-weekly),35.0
PH-0600,1955356033,Christopher,Smith,Emergency Medicine,T-001,Burgessside,OK,30,Ritter Inc Medical School,19.0,24.0,-20.833333333333336,3.0,15.789473684210526,5,3,3,3.8,Bronze,3.0,D (Monitor - Quarterly),49.0
PH-0601,3010272405,Michael,Rios,Endocrinology,T-006,West David,MO,22,Sandoval-Douglas Medical School,252.0,262.0,-3.816793893129771,83.0,32.93650793650794,10,4,7,7.300000000000001,Gold,5.5,C (Retain - Monthly),10.0
PH-0602,1483753745,Kimberly,Carter,Cardiology,T-039,New Patricia,MD,32,"Weaver, Garcia and Reed Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),44.0
PH-0603,6974132834,Judy,Clark,Internal Medicine,T-016,Jennyberg,AZ,12,Hale Ltd Medical School,10.0,22.0,-54.54545454545454,7.0,70.0,4,1,10,4.9,Bronze,5.5,D (Monitor - Quarterly),22.0
PH-0604,7107044964,Margaret,Miller,Hematology,T-034,Melissafurt,NM,14,Roy Group Medical School,107.0,107.0,0.0,29.0,27.102803738317757,9,5,5,6.6,Silver,5.0,C (Retain - Monthly),19.0
PH-0605,7033626804,Anthony,Hines,Cardiology,T-023,New Karenmouth,MP,2,Patrick-Garza Medical School,21.0,19.0,10.526315789473683,9.0,42.85714285714285,5,7,8,6.5,Silver,7.5,B (Grow - Bi-weekly),25.0
PH-0606,596601864,Michele,Hurley,Family Practice,T-002,Colemanshire,WI,27,"Green, Horne and Mcdonald Medical School",8.0,5.0,60.0,3.0,37.5,3,9,8,6.3,Silver,8.5,B (Grow - Bi-weekly),27.0
PH-0607,3204413845,Ashley,Johnson,Internal Medicine,T-001,Michaelview,WY,11,"Patrick, Franklin and Martinez Medical School",19.0,17.0,11.76470588235294,2.0,10.526315789473683,5,7,3,5.0,Bronze,5.0,D (Monitor - Quarterly),42.0
PH-0608,9542770707,Benjamin,Howard,Oncology,T-023,South Brian,CO,26,Prince-Arnold Medical School,8.0,15.0,-46.66666666666666,4.0,50.0,3,1,9,4.2,Bronze,5.0,D (Monitor - Quarterly),57.0
PH-0609,1724447232,Dylan,Williamson,Neurology,T-006,East Dannyton,HI,35,"Hunter, Alexander and Stewart Medical School",201.0,185.0,8.64864864864865,47.0,23.383084577114428,10,7,4,7.3,Gold,5.5,C (Retain - Monthly),11.0
PH-0610,8304405809,Jimmy,Rodriguez,Hematology,T-015,Wilsonland,IA,22,Nguyen LLC Medical School,50.0,63.0,-20.634920634920636,21.0,42.0,8,3,8,6.5,Silver,5.5,C (Retain - Monthly),23.0
PH-0611,6164205955,Theresa,Merritt,Nephrology,T-012,Thomasport,RI,38,Martin Inc Medical School,23.0,16.0,43.75,8.0,34.78260869565217,6,9,7,7.199999999999999,Gold,8.0,B (Grow - Bi-weekly),9.0
PH-0612,4290193588,Krista,Marquez,Oncology,T-035,South Mariah,AZ,30,"Barber, James and Cuevas Medical School",1161.0,1120.0,3.660714285714286,315.0,27.131782945736436,10,7,5,7.6,Gold,6.0,A (Protect - Weekly),5.0
PH-0613,1139898681,Melanie,Rose,Geriatrics,T-030,New Thomashaven,NC,14,Stewart-Lee Medical School,10.0,16.0,-37.5,3.0,30.0,4,2,6,4.0,Bronze,4.0,D (Monitor - Quarterly),42.0
PH-0614,9435353751,Heather,Wallace,Oncology,T-016,Coxstad,OH,7,"Jones, Cox and Washington Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),31.0
PH-0615,3763928369,Elizabeth,Jacobs,Internal Medicine,T-009,Matthewville,CO,15,Fisher-Lucero Medical School,14.0,1.0,1300.0,3.0,21.428571428571427,4,10,4,5.8,Bronze,7.0,B (Grow - Bi-weekly),25.0
PH-0616,9732702164,Kathy,Dawson,Family Practice,T-002,Newtonberg,VI,27,Bass Inc Medical School,16.0,21.0,-23.809523809523807,4.0,25.0,5,3,5,4.4,Bronze,4.0,D (Monitor - Quarterly),48.0
PH-0617,2128866526,Heidi,Allen,Gastroenterology,T-018,Davidmouth,OR,14,"Jensen, Mcknight and Williams Medical School",3.0,6.0,-50.0,0.0,0.0,2,1,1,1.4,Bronze,1.0,D (Monitor - Quarterly),55.0
PH-0618,5767647229,Sabrina,Zuniga,General Practice,T-010,East Paulashire,OR,25,Craig-Chavez Medical School,307.0,303.0,1.32013201320132,87.0,28.338762214983717,10,6,6,7.6,Gold,6.0,A (Protect - Weekly),6.0
PH-0619,5728941347,Matthew,Elliott,Nephrology,T-033,Mitchellfurt,MD,36,Mckay Inc Medical School,52.0,57.0,-8.771929824561402,18.0,34.61538461538461,8,4,7,6.5,Silver,5.5,C (Retain - Monthly),19.0
PH-0620,3684995154,Gabriel,Roberts,Neurology,T-001,Gonzalesburgh,LA,16,Zhang-Molina Medical School,14.0,3.0,366.6666666666666,6.0,42.85714285714285,4,10,8,7.0,Gold,9.0,B (Grow - Bi-weekly),16.0
PH-0621,3421388209,Rachel,Moyer,Hematology,T-003,North Tracy,GU,35,Wood LLC Medical School,23.0,31.0,-25.806451612903224,3.0,13.043478260869565,6,2,3,3.9,Bronze,2.5,D (Monitor - Quarterly),38.0
PH-0622,9678274117,Pamela,Snyder,Family Practice,T-025,Port Derrickview,VA,13,"Wilson, Gomez and Miller Medical School",77.0,50.0,54.0,27.0,35.064935064935064,8,9,7,8.0,Platinum,8.0,A (Protect - Weekly),6.0
PH-0623,3152854781,Jasmine,Edwards,Family Practice,T-008,South Craighaven,MD,21,Skinner Ltd Medical School,343.0,324.0,5.864197530864197,132.0,38.48396501457726,10,7,8,8.5,Platinum,7.5,A (Protect - Weekly),1.0
PH-0624,32963347,Edward,Cervantes,Cardiology,T-025,Campbellborough,SC,15,Tapia Ltd Medical School,204.0,202.0,0.99009900990099,98.0,48.03921568627451,10,6,9,8.5,Platinum,7.5,A (Protect - Weekly),2.0
PH-0625,3061789320,Robert,Baker,Hospitalist,T-012,Welchbury,SC,32,Washington-Sandoval Medical School,21.0,26.0,-19.230769230769237,6.0,28.57142857142857,5,3,6,4.699999999999999,Bronze,4.5,D (Monitor - Quarterly),34.0
PH-0626,2434776958,Timothy,Davis,Internal Medicine,T-028,Port Kathrynchester,NV,13,Wright-Coleman Medical School,61.0,95.0,-35.78947368421053,24.0,39.34426229508197,8,2,8,6.2,Silver,5.0,C (Retain - Monthly),26.0
PH-0627,2751562779,Robert,Young,Hospitalist,T-020,Josephborough,FM,18,Brown-Ingram Medical School,26.0,23.0,13.043478260869565,15.0,57.692307692307686,6,7,10,7.5,Gold,8.5,B (Grow - Bi-weekly),7.0
PH-0628,4566766404,Todd,Robinson,Internal Medicine,T-006,West Sethbury,OK,32,Herrera Ltd Medical School,30.0,32.0,-6.25,15.0,50.0,6,4,9,6.300000000000001,Silver,6.5,B (Grow - Bi-weekly),22.0
PH-0629,1995298006,Christopher,Bush,Internal Medicine,T-002,Katieside,CA,23,"Williams, Clark and Nichols Medical School",6.0,2.0,200.0,0.0,0.0,3,10,1,4.5,Bronze,5.5,D (Monitor - Quarterly),45.0
PH-0630,2863425563,Angela,Wright,Internal Medicine,T-005,North Meganhaven,CT,19,"Sanders, Washington and Moore Medical School",7.0,0.0,0.0,3.0,42.85714285714285,3,5,8,5.1,Bronze,6.5,B (Grow - Bi-weekly),37.0
PH-0631,4033041662,Loretta,Mcdowell,Internal Medicine,T-025,North Charleschester,AK,2,Newton PLC Medical School,29.0,30.0,-3.333333333333333,8.0,27.58620689655172,6,4,5,5.1000000000000005,Bronze,4.5,D (Monitor - Quarterly),31.0
PH-0632,9219639456,William,Johnson,Family Practice,T-031,Stephenville,KS,15,"Johnston, Bennett and Jordan Medical School",14.0,6.0,133.33333333333331,4.0,28.57142857142857,4,10,6,6.4,Silver,8.0,B (Grow - Bi-weekly),17.0
PH-0633,3684748836,Andre,Crawford,General Practice,T-019,Beanside,VT,9,Chavez PLC Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),60.0
PH-0634,637579145,Douglas,Soto,Internal Medicine,T-009,North Annborough,VI,28,Watkins-Miller Medical School,67.0,57.0,17.543859649122805,23.0,34.32835820895522,8,8,7,7.699999999999999,Gold,7.5,A (Protect - Weekly),4.0
PH-0635,6978930746,Larry,Morgan,Internal Medicine,T-007,North Marc,OK,16,"Russell, Smith and Vaughn Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),50.0
PH-0636,8787535778,Angela,Singh,Gastroenterology,T-033,North Ronaldland,MS,4,Sherman and Sons Medical School,32.0,27.0,18.51851851851852,10.0,31.25,7,8,6,7.0,Gold,7.0,A (Protect - Weekly),8.0
PH-0637,8123710672,Connie,Warren,Neurology,T-040,Lake Morgan,MT,17,Smith-Wilson Medical School,25.0,22.0,13.636363636363637,4.0,16.0,6,7,3,5.4,Bronze,5.0,D (Monitor - Quarterly),28.0
PH-0638,4485959224,Alexandra,Harris,Internal Medicine,T-029,Aprilview,NJ,36,Clark-Rivera Medical School,554.0,592.0,-6.418918918918918,180.0,32.49097472924188,10,4,6,7.0,Gold,5.0,C (Retain - Monthly),19.0
PH-0639,2287056227,Carlos,Rowland,Endocrinology,T-039,Jacquelineborough,UT,37,Medina LLC Medical School,17.0,21.0,-19.047619047619047,9.0,52.94117647058824,5,3,10,5.9,Silver,6.5,B (Grow - Bi-weekly),19.0
PH-0640,1097921583,Michael,Smith,Emergency Medicine,T-035,West Justin,PW,7,Silva-Torres Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),57.0
PH-0641,9648831921,Jessica,Ramirez,Endocrinology,T-022,Anneberg,AS,14,"Matthews, Miranda and Rivera Medical School",17.0,42.0,-59.523809523809526,3.0,17.647058823529413,5,1,3,3.2,Bronze,2.0,D (Monitor - Quarterly),43.0
PH-0642,9949732033,Christopher,Pratt,Internal Medicine,T-022,East Fred,VI,5,Morris Inc Medical School,126.0,111.0,13.513513513513514,43.0,34.12698412698413,9,7,7,7.800000000000001,Platinum,7.0,A (Protect - Weekly),4.0
PH-0643,2876754813,Ann,Bennett,Cardiology,T-002,Mccarthystad,ME,27,"Stewart, Miller and Jacobs Medical School",5250.0,5391.0,-2.615470228158041,2308.0,43.96190476190476,10,4,9,7.9,Platinum,6.5,A (Protect - Weekly),6.0
PH-0644,3242687741,Angela,Graham,Family Practice,T-038,Gregorystad,PR,15,Townsend-Reed Medical School,15.0,19.0,-21.052631578947366,11.0,73.33333333333333,5,3,10,5.9,Silver,6.5,B (Grow - Bi-weekly),18.0
PH-0645,6398365203,Scott,Fox,Nephrology,T-023,New Lanceville,PW,39,Moon-Shaw Medical School,13.0,7.0,85.71428571428571,7.0,53.84615384615385,4,10,10,7.6,Gold,10.0,B (Grow - Bi-weekly),11.0
PH-0646,940476044,Colleen,Maddox,Neurology,T-013,Port Jenniferfort,PA,21,"Gibson, Thompson and Brady Medical School",158.0,167.0,-5.389221556886228,40.0,25.31645569620253,9,4,5,6.3,Silver,4.5,C (Retain - Monthly),24.0
PH-0647,8105092221,Robert,Singleton,Oncology,T-021,South Danaton,MD,18,Hodge LLC Medical School,3.0,8.0,-62.5,0.0,0.0,2,1,1,1.4,Bronze,1.0,D (Monitor - Quarterly),56.0
PH-0648,3905529580,Shelia,Powell,Cardiology,T-032,North Jameshaven,FL,36,"Adams, Thompson and Williams Medical School",46.0,56.0,-17.857142857142858,18.0,39.130434782608695,7,3,8,6.1,Silver,5.5,C (Retain - Monthly),28.0
PH-0649,9386204485,David,Owens,Family Practice,T-011,New Sarahland,DE,21,White Inc Medical School,21.0,16.0,31.25,4.0,19.047619047619047,5,8,4,5.6000000000000005,Bronze,6.0,B (Grow - Bi-weekly),26.0
PH-0650,2590203571,Natalie,Harding,Geriatrics,T-026,Maryborough,WA,4,"Anderson, Brown and Mccarthy Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),55.0
PH-0651,2429563343,Gregory,Phillips,Geriatrics,T-018,Bakerfort,MI,40,"Cox, Barton and Mills Medical School",18.0,5.0,260.0,14.0,77.77777777777779,5,10,10,8.0,Platinum,10.0,B (Grow - Bi-weekly),5.0
PH-0652,2096289365,Debbie,Fleming,Oncology,T-029,Jaredhaven,OH,29,"Bauer, Davis and Ayala Medical School",8.0,7.0,14.285714285714285,1.0,12.5,3,7,3,4.2,Bronze,5.0,D (Monitor - Quarterly),44.0
PH-0653,4374018272,Tanner,Morris,Family Practice,T-021,Barrettton,MD,13,"Garcia, Howard and Santana Medical School",56.0,55.0,1.818181818181818,24.0,42.85714285714285,8,6,8,7.4,Gold,7.0,A (Protect - Weekly),8.0
PH-0654,2675512542,Steven,Lopez,Internal Medicine,T-017,South Lisamouth,OR,9,"Neal, Simon and Wells Medical School",371.0,375.0,-1.0666666666666669,115.0,30.997304582210244,10,5,6,7.3,Gold,5.5,C (Retain - Monthly),16.0
PH-0655,3459576403,Kathryn,Santana,Hospitalist,T-002,South Ronaldview,OK,29,Watkins-Martin Medical School,7.0,5.0,40.0,0.0,0.0,3,9,1,4.2,Bronze,5.0,D (Monitor - Quarterly),49.0
PH-0656,2498392250,Tara,Parker,Internal Medicine,T-040,Port Michael,MO,21,Murray Ltd Medical School,98.0,89.0,10.112359550561797,38.0,38.775510204081634,9,7,8,8.1,Platinum,7.5,A (Protect - Weekly),5.0
PH-0657,2324412336,Christopher,Sanchez,Oncology,T-034,Adamburgh,MI,8,Ruiz Ltd Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),62.0
PH-0658,6376731625,Kathryn,Anderson,Emergency Medicine,T-008,Rachaelchester,PA,15,Ferguson-Reed Medical School,26.0,27.0,-3.7037037037037033,10.0,38.46153846153847,6,4,8,6.0,Silver,6.0,B (Grow - Bi-weekly),31.0
PH-0659,9039235558,Madeline,Bishop,Emergency Medicine,T-023,Melendezbury,DC,24,Lopez-Clark Medical School,2.0,0.0,0.0,2.0,100.0,2,5,10,5.3,Bronze,7.5,B (Grow - Bi-weekly),40.0
